id_contrato,pd_oof,pd_final
C002821,0.23135073130991018,0.2755055316904844
C002822,0.061156554408301644,0.07585335497429016
C002823,0.031626613417361796,0.023998728308392597
C002824,0.037387519360653806,0.03722847634427401
C002825,0.06159239920787716,0.06806935317903005
C002826,0.02850670181810373,0.02762843197809069
C002827,0.07397436881688077,0.06412897403578464
C002828,0.02889318926857991,0.03385511208358558
C002829,0.038288807559568476,0.037120312808410716
C002830,0.06595728121302517,0.09365055726688212
C002831,0.06705462089520535,0.059270411747351245
C002832,0.056498866859540975,0.05025060144771758
C002833,0.0671474504166771,0.07041448014731078
C002834,0.03331674288832075,0.03554329481219941
C002835,0.02800411477451171,0.04154160786831891
C002836,0.07175826270796701,0.07233344412592439
C002837,0.04833582517287454,0.050902458279916386
C002838,0.161230559982828,0.18780508996026987
C002839,0.2346831751965374,0.21612036304443555
C002840,0.032069472879753445,0.032453467841946956
C002841,0.08874647250242132,0.06855751973833303
C002842,0.21360379338293325,0.264377472869175
C002843,0.059286828508779976,0.06669251398998806
C002844,0.028760216882775753,0.033565538432853606
C002845,0.07012029168016895,0.06588737693119973
C002846,0.3502926420620859,0.35721327363217376
C002847,0.058241765810491966,0.05558145717360554
C002848,0.07212753922643485,0.058158663716011264
C002849,0.3986029786964367,0.5870743020115162
C002850,0.03909676354106324,0.03492608415558214
C002851,0.27322822021786364,0.2272604285966676
C002852,0.04299638149492228,0.04113587384579765
C002853,0.18646462319412113,0.15800722624845956
C002854,0.028076544208497693,0.02964446967451801
C002855,0.04424169197590351,0.03803857897011753
C002856,0.10672651187783974,0.12246963862790712
C002857,0.022395368716906207,0.025294543633806184
C002858,0.09734742491757777,0.08743507886754417
C002859,0.0386394863708062,0.040447782810823174
C002860,0.04625841875336129,0.04167282824223649
C002861,0.04079587148721601,0.04339910644089773
C002862,0.11739238166332552,0.11873543923845258
C002863,0.25469143293110913,0.2344167015958758
C002864,0.032093849918137726,0.046847237234876486
C002865,0.06345027678273707,0.049877260374617295
C002866,0.7992570908106555,0.8740611845929426
C002867,0.036402627612296026,0.03636800292169777
C002868,0.02782569091973111,0.029172686804426563
C002869,0.1267838009629548,0.1328317130104701
C002870,0.05402826615326599,0.06709924970086459
C002871,0.016152453271291535,0.021207046024076956
C002872,0.05006093881327338,0.04527946009262908
C002873,0.060300181799887775,0.05347876055849558
C002874,0.04491169060032535,0.042237404207507025
C002875,0.03968660068048031,0.04511891268770303
C002876,0.06461579071299196,0.07240180180430451
C002877,0.03938292362235785,0.03690415148219952
C002878,0.039181515908090825,0.036494953155215046
C002879,0.04353291916732101,0.036913373656058915
C002880,0.05247189116868943,0.04918344490825864
C002881,0.05875393089189446,0.04845192243073395
C002882,0.07428113584811495,0.0793338582735592
C002883,0.06092375957197664,0.059765258535196764
C002884,0.1262887107888909,0.1520765485891502
C002885,0.03799829911640476,0.03583323816411588
C002886,0.049547695327801934,0.04518952510790999
C002887,0.03581921589513074,0.03445711435014674
C002888,0.0772071963210027,0.07152650170318345
C002889,0.22558194329541692,0.2203035544400298
C002890,0.04256594409628078,0.051775138818414966
C002891,0.04369198203982002,0.04406205229773365
C002892,0.07005265559687981,0.08719254555373009
C002893,0.08028981366887178,0.0749586676407901
C002894,0.07300338003808542,0.0962002418592226
C002895,0.04432224736523273,0.05837495326214753
C002896,0.04005191960999387,0.035738046683777544
C002897,0.10831651179326598,0.10776014218893101
C002898,0.11998782985060981,0.10166436504378906
C002899,0.035480579518249664,0.03621822368865593
C002900,0.06765806469423531,0.0522115833216797
C002901,0.034477771997346376,0.03397076482329223
C002902,0.04187627901938301,0.03749792333277928
C002903,0.04227475340561542,0.03421509450440628
C002904,0.0725854864200173,0.06774207520023963
C002905,0.04346880520478334,0.04063406699670609
C002906,0.029381602260502064,0.0327701009313088
C002907,0.05811141245523669,0.0411933285579279
C002908,0.05603752177328673,0.05268323020587436
C002909,0.20703478441896705,0.30119992936200995
C002910,0.08208063128630183,0.09404427531733563
C002911,0.03619978209009463,0.03458012343062841
C002912,0.047683595984410965,0.04466764541629041
C002913,0.04073702178588906,0.03709804707327002
C002914,0.04334011052377468,0.04378978289567525
C002915,0.19314902965263234,0.2563238299551939
C002916,0.021675470760309394,0.020001378802933508
C002917,0.3402442863027223,0.21860723030432333
C002918,0.061070485508398574,0.06253296818235606
C002919,0.1804360949579776,0.1833192336443427
C002920,0.09007266903240665,0.13410512506943292
C002921,0.05054990475191025,0.04500343113300841
C002922,0.0628292473198361,0.06870182607505718
C002923,0.06391225294536443,0.05031522677578069
C002924,0.08527204481501205,0.08810914192440113
C002925,0.06278150403365804,0.06961058982118026
C002926,0.03410640229506447,0.03385985328735388
C002927,0.042688360305920936,0.038682693675948024
C002928,0.036298225265596624,0.037259000844739244
C002929,0.10081171424971128,0.17203575578802152
C002930,0.08975326010788956,0.0778079431609334
C002931,0.04432705264483526,0.05679701429190145
C002932,0.2144235853882181,0.18787708046657248
C002933,0.06151793456160405,0.052128288403762636
C002934,0.09982782034935277,0.10758996789203405
C002935,0.049078819252057114,0.04880761378875502
C002936,0.04561730308334156,0.04378034206157207
C002937,0.0414239266260068,0.04740411979175674
C002938,0.03855686485158831,0.03300359274694492
C002939,0.13343946141477897,0.14519877144664295
C002940,0.05657094714115366,0.04951016207504107
C002941,0.05000831716865907,0.051593812461091536
C002942,0.16394748709951676,0.1255225579848564
C002943,0.04682529228308665,0.044313584868839385
C002944,0.028077121141999072,0.03332332064230119
C002945,0.041333212944477914,0.04215210262205142
C002946,0.06367876441653036,0.0628632609661909
C002947,0.07229420018379226,0.061987614461735376
C002948,0.13879290771688274,0.10584408181619702
C002949,0.04913887152929339,0.04775285346791926
C002950,0.12973566809154882,0.12768336971252744
C002951,0.22564652926066753,0.2249062471288426
C002952,0.06044633827996373,0.11142461254726369
C002953,0.049034841966832,0.05495619583247857
C002954,0.034546806316552534,0.035744105964784716
C002955,0.04133079079123512,0.04674146238761553
C002956,0.10684588792886611,0.12207503562683435
C002957,0.14850660047957182,0.17246180262139787
C002958,0.0451437274249986,0.03551366458452891
C002959,0.04801032102049842,0.05106117647311141
C002960,0.05306822714832353,0.047516675857899336
C002961,0.03875632808890746,0.03723563642394863
C002962,0.07618145295674297,0.06502614010537734
C002963,0.07173677723982755,0.0637043567511704
C002964,0.019270673583838823,0.025524121183522496
C002965,0.08224953559866136,0.06930600505668966
C002966,0.03088776107128317,0.0295119367056191
C002967,0.2724648834850773,0.3127045734388263
C002968,0.07365704493610933,0.05798497503105562
C002969,0.029438235308931655,0.029721552907209403
C002970,0.048742556352317834,0.0651979808091622
C002971,0.12162251818318204,0.12805116904416197
C002972,0.07450888525101017,0.08291354891645579
C002973,0.02799069155789678,0.023010638616801027
C002974,0.048622596723363054,0.043421729517105295
C002975,0.04912641925784343,0.05093657320675267
C002976,0.027012680815403554,0.0198933649164227
C002977,0.16858306980588472,0.1291855849894806
C002978,0.049413430026262625,0.04251114863266495
C002979,0.03956491047282408,0.038110482358854995
C002980,0.10272312720581751,0.10363925527155435
C002981,0.03447739378955726,0.03268365347619438
C002982,0.0372358085773547,0.03318021305498864
C002983,0.04190777638412728,0.045033991765703475
C002984,0.0738134476877438,0.06352367785329698
C002985,0.0517859361379439,0.048306190866809484
C002986,0.06818422610426081,0.07661440701012485
C002987,0.06584504833084705,0.06776770542439325
C002988,0.05431413488088578,0.061628171795495325
C002989,0.06826303965229215,0.05701679921805673
C002990,0.033772035660446606,0.044724561522523666
C002991,0.044444410864953356,0.0476170144124265
C002992,0.03808887527618042,0.04041136240346865
C002993,0.031062976117163667,0.02265634400178614
C002994,0.039367055492897214,0.03586987232469423
C002995,0.06689642988021778,0.09235820387654434
C002996,0.07568631963076602,0.09120138955453386
C002997,0.025524599804560788,0.03418963228472777
C002998,0.14407438734377426,0.13266960462682653
C002999,0.08003726820334948,0.056736932793381836
C003000,0.09176291236777068,0.08494705574903395
C003001,0.07708317214699174,0.06002381150819297
C003002,0.02711723273693718,0.028282906620882182
C003003,0.042492821468964215,0.035692319149557505
C003004,0.16646923532588173,0.1372351702798686
C003005,0.05270054486365368,0.05316480961646025
C003006,0.08210337099369006,0.07922586863994993
C003007,0.03038572729038324,0.03245331637740925
C003008,0.04399328147126634,0.05025516734897624
C003009,0.028632718682814008,0.04735304546583082
C003010,0.05959181594769693,0.0670640988411149
C003011,0.028670656861772344,0.02622585590945988
C003012,0.03388159549002091,0.0352459059469163
C003013,0.12290641571137906,0.10281310026443
C003014,0.13302767250867836,0.1755519594340991
C003015,0.07143070424120199,0.09490330069674291
C003016,0.02764776408717527,0.04206730042972136
C003017,0.05923332753949486,0.060817648109956844
C003018,0.049322086860318595,0.12113966397453238
C003019,0.09335129533352904,0.08643078949021137
C003020,0.03298738749964138,0.029596761408172512
C003021,0.0631027663787346,0.05296162525426479
C003022,0.03997513499987435,0.043433712983204156
C003023,0.06306942874326132,0.07215246441495775
C003024,0.09650764491138467,0.09844024072689837
C003025,0.05111276772241149,0.059634937001245614
C003026,0.07008091175521533,0.05697050848438223
C003027,0.058057676234704494,0.04906500554461153
C003028,0.046528616775376584,0.045118433686222814
C003029,0.03019828744143339,0.031640335030879915
C003030,0.03574628262395686,0.03493871914828557
C003031,0.04762251886166945,0.04897321040513837
C003032,0.09473796946653731,0.08306574357268534
C003033,0.03230655978426527,0.03644038963859503
C003034,0.040887671650111826,0.036784335149470715
C003035,0.3094139668975686,0.25873568946570796
C003036,0.06789642878541431,0.07742548155002277
C003037,0.03655870468201976,0.03473580839948677
C003038,0.05312262872125582,0.04571379393887066
C003039,0.03284612188438516,0.0424747428821419
C003040,0.05337714102011539,0.05060798948320834
C003041,0.07844930439124315,0.06860509983003338
C003042,0.034097502069755266,0.031950974273109944
C003043,0.03810454514680763,0.046568049084018834
C003044,0.04710106192215204,0.03916780469383461
C003045,0.154234005866011,0.13783323677198867
C003046,0.08308351876392432,0.08454955458312294
C003047,0.03267661303810761,0.03796066848190953
C003048,0.03374049312961824,0.03227801195690179
C003049,0.035943945054280946,0.0441841295132172
C003050,0.030388451159993536,0.02498116125800129
C003051,0.03533601291737326,0.02253095233490739
C003052,0.0995043916515002,0.21390477804652494
C003053,0.08403672598481696,0.07432875837383071
C003054,0.07492345046631414,0.07059125679632411
C003055,0.13610436452177002,0.13110214733275746
C003056,0.04032104640248631,0.03536192100212597
C003057,0.04818254034768568,0.03706248726133939
C003058,0.03307702075080307,0.038597224677819376
C003059,0.2573277774402734,0.23664074466020563
C003060,0.06981127674639831,0.06677237817626208
C003061,0.05716386736117364,0.05113482512322924
C003062,0.05069178241201501,0.06995219941146132
C003063,0.05285325833874823,0.04421670241174441
C003064,0.2436944758738711,0.33039199785695633
C003065,0.06737677243823456,0.06420133353906723
C003066,0.03534655763728743,0.035098848666727196
C003067,0.13639622847452745,0.15769082672722295
C003068,0.08921221288546297,0.09780298122511329
C003069,0.054854555698408226,0.049411112725161396
C003070,0.037112229524657085,0.030103594055859557
C003071,0.03606738846232708,0.03913060197394726
C003072,0.10211046959030345,0.09018122777858371
C003073,0.05741074753965569,0.05122543641791707
C003074,0.03706229616377282,0.034063564934596155
C003075,0.7184331271512214,0.6389960369397933
C003076,0.040664315228877854,0.04335827491946191
C003077,0.043112924947493886,0.03982448230143986
C003078,0.07206463833763123,0.0974820526257019
C003079,0.042141209033965815,0.042722796636351326
C003080,0.10179145848430375,0.11083001215780627
C003081,0.02368532650222454,0.023413906325402672
C003082,0.03032514427770202,0.033276061491553835
C003083,0.04535701204281734,0.044517192907498705
C003084,0.031848770287215486,0.02950008520524708
C003085,0.03329424587627271,0.034921144215243866
C003086,0.031488608095884184,0.03087439938900936
C003087,0.03377545920867521,0.028175311147539905
C003088,0.057161063297854295,0.05193969129353204
C003089,0.05223451785039446,0.04677819006386498
C003090,0.04296844548415441,0.0417156245148861
C003091,0.033559891089687294,0.0387266831581418
C003092,0.029997828450855225,0.029090641696100362
C003093,0.06132266428847224,0.05448152916027042
C003094,0.025377476808502976,0.019334968769189935
C003095,0.056275125033279506,0.05165268590084563
C003096,0.315391896788758,0.3789903959326933
C003097,0.04728726363934658,0.04265728032043793
C003098,0.06918378583921071,0.05977487301694182
C003099,0.04192307264763947,0.041042703599717296
C003100,0.11302994338315224,0.1556142179278697
C003101,0.04548471193413066,0.04502063582733751
C003102,0.07949116049715374,0.08173866129175429
C003103,0.09230488061485155,0.060254503351841925
C003104,0.18144486965345283,0.27159610307007725
C003105,0.08746696263935855,0.08325039662299234
C003106,0.0517770369333484,0.045884729300017135
C003107,0.04740763122931934,0.043217590771644464
C003108,0.032220405165593775,0.03445283338686066
C003109,0.06642057782633266,0.06671121063259858
C003110,0.05422952047799743,0.05656976818707813
C003111,0.037940476913725395,0.04095127719629235
C003112,0.12357110948126875,0.11044931496956745
C003113,0.08022933649707226,0.08647684949859102
C003114,0.13522860793293043,0.12279536708750087
C003115,0.026722307522546895,0.0469067878308809
C003116,0.17025111024079406,0.18881574071305005
C003117,0.061038282823689706,0.06473948526647073
C003118,0.040767912805595954,0.04477701003859259
C003119,0.08590179654727126,0.0859671889113685
C003120,0.08511126629506208,0.09184757179666218
C003121,0.04863284917520093,0.043446610828132746
C003122,0.046192518649239074,0.041792073927693324
C003123,0.17958933326322796,0.15032360567910835
C003124,0.03858726990896304,0.03383188072632012
C003125,0.035319834859176925,0.033007473189872
C003126,0.030559556443685482,0.033542936381850796
C003127,0.16131508660656335,0.1451886859084654
C003128,0.21674083031157482,0.2603113296869043
C003129,0.21711962408665403,0.2204245799150683
C003130,0.19407076146514124,0.18906015362997394
C003131,0.08730917084892265,0.08173901599826884
C003132,0.3164075994177294,0.3789323618403505
C003133,0.03475315269595487,0.030742295611457852
C003134,0.076893126241667,0.07455514403666301
C003135,0.037022621575277984,0.033998964244361364
C003136,0.06268069025813586,0.07829859211030296
C003137,0.21543880574517232,0.20494372061169716
C003138,0.19549951018818118,0.23529052913239915
C003139,0.14470122652638454,0.1309833672164047
C003140,0.045053258107441804,0.046050265140301666
C003141,0.026873733639409675,0.028250725731165282
C003142,0.042812184421081166,0.04871885165836988
C003143,0.1957867618122129,0.17235893553091725
C003144,0.12102070151092922,0.09973641792970075
C003145,0.13200920640440436,0.1332256907459695
C003146,0.0451664048029699,0.03699575258101194
C003147,0.052579232735155655,0.06086517785930391
C003148,0.1602075986619352,0.1215379801055996
C003149,0.09184354424568876,0.12150112606115768
C003150,0.04986719767842476,0.06042770713499428
C003151,0.12346740992650777,0.1699356517139296
C003152,0.06041038038380079,0.06728853765842858
C003153,0.023904135616776186,0.026967850209260104
C003154,0.0458967457157433,0.03779621586373094
C003155,0.04058107587130818,0.04775306791561413
C003156,0.03120360087332142,0.03323560558731327
C003157,0.04245854079522285,0.05714793480731968
C003158,0.1805688513907509,0.16930757474903432
C003159,0.044452445878871365,0.029728062294816043
C003160,0.08271262151319925,0.07544048446775588
C003161,0.03212047383026041,0.029088373553885494
C003162,0.27916882032736584,0.2959941746159174
C003163,0.22374368416626744,0.24998578317218115
C003164,0.14234184583028908,0.19422592801009209
C003165,0.05082147355628104,0.04639338604659913
C003166,0.1938408621908299,0.18477563220976218
C003167,0.02933316786680824,0.03142536986382221
C003168,0.10466579083091868,0.07894848596331012
C003169,0.07681714321719102,0.06002512717901356
C003170,0.04261987038620589,0.051171055449288995
C003171,0.12500492595444795,0.12290664401113265
C003172,0.053003935044854636,0.05948454757778119
C003173,0.05466114094855321,0.05383339379176351
C003174,0.06021952209189017,0.05195899430734561
C003175,0.07104523234068046,0.09368339958380992
C003176,0.06885359370552815,0.06200398615935807
C003177,0.0427751438212987,0.03978082780548444
C003178,0.04515297169567376,0.04124924985069036
C003179,0.03299207589068555,0.04358951599496837
C003180,0.10333382359743346,0.09407454260964465
C003181,0.08975202430744597,0.0834111846176664
C003182,0.04921991734189836,0.046280752744916415
C003183,0.03703197082307705,0.04263466716017253
C003184,0.06750724807238163,0.0779198341888783
C003185,0.03713744104022554,0.0372254980208624
C003186,0.0744657195986371,0.060932610644728435
C003187,0.24397880540770595,0.21510943278666672
C003188,0.029736466687466444,0.029397591485441753
C003189,0.11975097012678304,0.12226188812577554
C003190,0.045425377516212284,0.03924013101125991
C003191,0.08761344346182294,0.09533787361558302
C003192,0.033651453566314715,0.027618749199427
C003193,0.033819232658829725,0.03014387091698665
C003194,0.030944174036845472,0.03206969076410813
C003195,0.03790310379673915,0.041843034030637286
C003196,0.4245921709672677,0.536990486372371
C003197,0.053168753382192124,0.0505465421156821
C003198,0.06891085509645796,0.07327593541679131
C003199,0.16790984179090135,0.25790067744667594
C003200,0.04278317127189235,0.03158334026658425
C003201,0.04671411102229967,0.043380440559135564
C003202,0.028885703862046606,0.028260580981662793
C003203,0.023224200063506156,0.023928552151763392
C003204,0.0351864619532624,0.05267437801518169
C003205,0.0918107760016156,0.0873474358922726
C003206,0.05516928991305842,0.05504166198976305
C003207,0.12376007577434608,0.10616981872574391
C003208,0.0902863497123935,0.08679224620866953
C003209,0.04469360295615928,0.0458375927881556
C003210,0.04741402967622166,0.05023774310763148
C003211,0.03918295530400937,0.04223239652968584
C003212,0.10524828130415216,0.09434890164710845
C003213,0.03521674069832405,0.03780679815005221
C003214,0.06835575815714372,0.10173087580346932
C003215,0.04474150001509627,0.03810695339011251
C003216,0.11046180529633323,0.11736728203468419
C003217,0.05174335446278442,0.05554980437960879
C003218,0.2625324423837506,0.33905837164532515
C003219,0.02617082192875203,0.02749543859365642
C003220,0.31748622411809074,0.2772665494616353
C003221,0.05485395224050985,0.04378307210640175
C003222,0.23005327994685673,0.13753738572641389
C003223,0.06429548160805261,0.09748095774928064
C003224,0.11056079615467185,0.14864145612721363
C003225,0.03927952156510073,0.02962120616857205
C003226,0.04188737578471573,0.04179720280182857
C003227,0.15614653502173356,0.14391598919637766
C003228,0.04997548930057863,0.057746044189469804
C003229,0.10000389420088925,0.08651899362557855
C003230,0.06568936149223817,0.06082335945656782
C003231,0.047245082800455224,0.043942517839681755
C003232,0.19864071630550958,0.18597037910855238
C003233,0.0991643288859401,0.0919030985675082
C003234,0.035666771716837076,0.03624059885460439
C003235,0.2515367710316631,0.24281833277550896
C003236,0.060420882352109226,0.05734024606288357
C003237,0.041347194566893924,0.036381762935099496
C003238,0.04859502660280583,0.05243820442301502
C003239,0.03186548208712271,0.03850567956984388
C003240,0.18562526316287575,0.15868659652131178
C003241,0.08599056967577641,0.06425886890711262
C003242,0.05128300179745782,0.04388268539428366
C003243,0.03907307397688641,0.02847336374655287
C003244,0.04444991633775128,0.05174428311691752
C003245,0.05411572734118249,0.056346574221822966
C003246,0.5394560103544929,0.6068027187041876
C003247,0.16440123739562862,0.1662238931429387
C003248,0.0527402624404948,0.05854641652302819
C003249,0.07058248036294684,0.05671106544765053
C003250,0.08068461993520226,0.13257377173360316
C003251,0.06149306647596744,0.06264895618581466
C003252,0.25792779401252985,0.2931839411669609
C003253,0.03190356728884293,0.0233523206746832
C003254,0.04891904352558153,0.051922682364796566
C003255,0.032155711625469534,0.03228515537922847
C003256,0.179427082167646,0.15404204554143516
C003257,0.10613331070423553,0.08308079755058097
C003258,0.03814047519161532,0.03362912398552024
C003259,0.07319788757217591,0.06252026995738212
C003260,0.029731549067578106,0.03378227988668396
C003261,0.09730096731207878,0.09225137160669983
C003262,0.08514558754402567,0.07098441376378371
C003263,0.036752443801475264,0.03240031027505809
C003264,0.32074543935656064,0.3793741273418281
C003265,0.1443319833871322,0.26747367701879465
C003266,0.07667913736259749,0.07472518118873281
C003267,0.11015700937904915,0.10355414163286551
C003268,0.055898510361560946,0.05188791083443285
C003269,0.09143401716754536,0.09844147529196726
C003270,0.08672994828483346,0.09163088785176154
C003271,0.09785459449679382,0.09751010411008527
C003272,0.041254059557121116,0.04558244988574277
C003273,0.07380890809366451,0.05115343660811007
C003274,0.025334818440534302,0.03489128243628007
C003275,0.046768833037735415,0.03819422397537018
C003276,0.06797247246416592,0.05767949422933187
C003277,0.03434552869100632,0.043062907476359796
C003278,0.042160601193303573,0.042557447564290786
C003279,0.039606887984536,0.038765462679365495
C003280,0.10699653561096904,0.1217524607509702
C003281,0.16768587645208388,0.194911420759903
C003282,0.10840719618811509,0.1083593870004711
C003283,0.051670855037147224,0.05494822785294513
C003284,0.12629417281731076,0.11449402064821504
C003285,0.14720212793000476,0.11199367545525363
C003286,0.06199852176565594,0.06576549070852286
C003287,0.03735560441700371,0.04136505052899867
C003288,0.03973392371794422,0.0390507989409928
C003289,0.06042798304103508,0.04629650252805596
C003290,0.07157252394080717,0.0666511831218732
C003291,0.051562639865839456,0.04821087306415696
C003292,0.03282953816216739,0.030789690324633745
C003293,0.3129989534836771,0.30691025037152614
C003294,0.07478199426040448,0.07086978089904149
C003295,0.08700105697931808,0.09446291298401123
C003296,0.03946236475990479,0.05351379559678974
C003297,0.062306387922693184,0.04778857536462575
C003298,0.11457512708511594,0.08728681964120581
C003299,0.03553808697873061,0.038815155009925925
C003300,0.055149897235994436,0.05045076562703967
C003301,0.03650234950474374,0.036539343654290846
C003302,0.06193257358052182,0.07210041050877188
C003303,0.08099659056988698,0.08504353499426427
C003304,0.12430149763707203,0.09828682077997895
C003305,0.08047766036455536,0.07094950670212279
C003306,0.04399215495004329,0.0422714477018664
C003307,0.6692649054891715,0.5738239234900109
C003308,0.03218928327962668,0.03132167633374151
C003309,0.046327916311317364,0.0455921510618178
C003310,0.05313489106399514,0.056135935308974205
C003311,0.06712639132288549,0.0645333248429508
C003312,0.04464634291318722,0.04196560741141879
C003313,0.11114250860643575,0.11195355509309328
C003314,0.04909203487095354,0.04023997800615639
C003315,0.0508077955517887,0.05581627303134427
C003316,0.7401749897770713,0.6963570827446338
C003317,0.032293009772981565,0.026925782244094254
C003318,0.06416044167667506,0.06960083441526717
C003319,0.035939842601408686,0.035680863735247904
C003320,0.038158975665666124,0.03901259458729589
C003321,0.026540887904296574,0.029362552558102196
C003322,0.06782057952258055,0.05458377457203849
C003323,0.0526752744058447,0.06899630330370002
C003324,0.041047016203952146,0.03928475867106326
C003325,0.09437255072421476,0.05532815422819669
C003326,0.4411740336879727,0.44449820052833183
C003327,0.0678335414239136,0.0669511431343359
C003328,0.04433916312536425,0.038243706183967704
C003329,0.046923158321195056,0.04576943397130469
C003330,0.05195527102382659,0.05726084805553959
C003331,0.1669272236583153,0.11873024679474797
C003332,0.044118830162507464,0.04415757778010797
C003333,0.027060182534562473,0.029736836943066218
C003334,0.038042467344338804,0.03393770833918608
C003335,0.4796510032033021,0.4523825246590292
C003336,0.026409853345352414,0.036342553822335436
C003337,0.09022500428711944,0.09656545066931241
C003338,0.07823373315228521,0.07504565689079347
C003339,0.060783581034196774,0.051346135553995545
C003340,0.030003005931694672,0.03624972025900635
C003341,0.0337831925455983,0.02993295213491547
C003342,0.08760741635108854,0.1119082827808933
C003343,0.04007767715362278,0.04260673334701711
C003344,0.035447836596900276,0.04062502335213089
C003345,0.05303212731622457,0.057688770680508705
C003346,0.08436005932109922,0.09723453865540312
C003347,0.10374379493122632,0.09498316031303919
C003348,0.08232469832312955,0.07321072510803636
C003349,0.058117749493838945,0.05016228430405578
C003350,0.12717294861616774,0.09135809907106576
C003351,0.08337630635547169,0.09440078428666063
C003352,0.12578374440307777,0.10428970808858437
C003353,0.21964235385370873,0.1663022389047221
C003354,0.0512860850586329,0.04279837128076502
C003355,0.06250952592413671,0.07061427711849307
C003356,0.027251413140135638,0.02710132276938778
C003357,0.063805761577581,0.05384474947060278
C003358,0.1166498943055743,0.11113559158139714
C003359,0.04520452084792418,0.03195967186524038
C003360,0.052943269250992006,0.058365117245999534
C003361,0.06164208406050242,0.05037519925905176
C003362,0.055930712654571356,0.03777294220756979
C003363,0.04472831323929126,0.04339938349792062
C003364,0.04165621332228017,0.03248207501056811
C003365,0.04694618409252965,0.04444149370439791
C003366,0.07649278328258668,0.07346688705029424
C003367,0.040558261750994015,0.036453686275093274
C003368,0.05125611565297068,0.04652832348543022
C003369,0.04882251028460943,0.04636912085651626
C003370,0.04150126717778256,0.0411857451599426
C003371,0.15125075436713056,0.14945849375351913
C003372,0.054607345063914195,0.045508824632912934
C003373,0.04191622295153955,0.03820600042252031
C003374,0.0428893116025298,0.03728566148098122
C003375,0.02355140798922771,0.03344669902191419
C003376,0.049400925863940445,0.0440581688433895
C003377,0.060690452619318026,0.06430720512284767
C003378,0.2241674515387638,0.13392941617567916
C003379,0.037610812081542856,0.04019842197205331
C003380,0.08839327754649226,0.09964250262242741
C003381,0.04239347758530558,0.05444252139480552
C003382,0.037446295464233684,0.034474839692625596
C003383,0.04311083990994578,0.04134710554385606
C003384,0.11381418965987453,0.11338476423671465
C003385,0.03075400492619318,0.030484882407978014
C003386,0.03256646042592416,0.03254594239892665
C003387,0.06133792589554976,0.03621386031037742
C003388,0.0348540224049723,0.04161812319013554
C003389,0.6472304663341222,0.6144619508150513
C003390,0.03042662161341871,0.02938785842813162
C003391,0.05186282686378855,0.04627911591239593
C003392,0.0534739227149069,0.0739942185090737
C003393,0.11895236428621063,0.07747190767273024
C003394,0.0723037022909675,0.07637694423009564
C003395,0.018703988119752515,0.025127017129265718
C003396,0.043956212469399444,0.032268724812620005
C003397,0.059204610080665174,0.05357472263531693
C003398,0.027879150116381708,0.03041295627986993
C003399,0.0664046596591588,0.07035548757924832
C003400,0.07611901942866255,0.07583522778800739
C003401,0.07565289618043433,0.06688655171796445
C003402,0.04758167977347488,0.04916927996927376
C003403,0.02466141939990951,0.029285234170184433
C003404,0.02803224701798001,0.030491665340801038
C003405,0.3870741084702564,0.42212730683747574
C003406,0.03905646710402894,0.030706171984683235
C003407,0.0662675428833474,0.04501008797509974
C003408,0.08657924035020266,0.09019830100481589
C003409,0.07816666776174704,0.07868106080445196
C003410,0.08453533978966758,0.10127581700814585
C003411,0.14150347715269745,0.11263984053975892
C003412,0.0543036356260996,0.04276547175598179
C003413,0.03938515853479893,0.03572168481124845
C003414,0.19769430988690895,0.18161520406535953
C003415,0.04952039715501029,0.048414598258903284
C003416,0.0348032826246252,0.03071751623900861
C003417,0.034445080885351476,0.037122781822628716
C003418,0.07157751262061454,0.06335181468905524
C003419,0.04173510710496174,0.04898650753954727
C003420,0.32710088244944907,0.39241896895897865
C003421,0.03823502774259954,0.03408222677972045
C003422,0.02658180778533768,0.031558489434845835
C003423,0.04273422287884625,0.03744893144191661
C003424,0.09210105538407848,0.10876010400361869
C003425,0.04427993910922307,0.039895608785339744
C003426,0.031079549511468657,0.03299939497740045
C003427,0.0530210427390453,0.05585739679240376
C003428,0.061143098690382945,0.07217192066795775
C003429,0.026984745964339286,0.032491470436073554
C003430,0.1162591100987241,0.1041164261100523
C003431,0.05177575724911211,0.05985671187695181
C003432,0.05242925974144443,0.0469876945730553
C003433,0.41114305617393454,0.3771240175542999
C003434,0.028786371595368832,0.028763367088915588
C003435,0.03843980741814611,0.033799024080141224
C003436,0.03814543159848696,0.03279996202524551
C003437,0.05855979432139981,0.04501108300159757
C003438,0.1424112729822788,0.15341130309447779
C003439,0.03577888419230611,0.03393179717805755
C003440,0.10395399086630834,0.09623986018649533
C003441,0.025891849079957445,0.027053173900054878
C003442,0.07795569654172381,0.07127906853406349
C003443,0.05444820183111303,0.04872991559339879
C003444,0.2067817864982895,0.19956781343338914
C003445,0.055136445714663626,0.054429564060376336
C003446,0.09054567171319969,0.07144615689476688
C003447,0.07373709444541986,0.06012761837536227
C003448,0.05863115287931077,0.07293178174088537
C003449,0.09691820617594059,0.07921090896727727
C003450,0.04893148070904128,0.05878126685870387
C003451,0.23645558508761147,0.20816930955406837
C003452,0.09207307318272101,0.10064880459703056
C003453,0.0906844386560661,0.11547753417629877
C003454,0.05681038960474327,0.0500471416536822
C003455,0.33735010235389606,0.34640762462444197
C003456,0.04276111588087563,0.0342319707949749
